name
"GOVERNMENT COLLEGE OF PHARMACY, BANGALORE"
"Government College of Pharmacy, Karad - [GCOPK]"
"Government College of Pharmacy, Ratnagiri"
"Government College Of Physical Education, Bhubaneswar"
"Government College of Teacher Education, Belgaum"
"Government College of Teacher Education, Kozhikode - [GCTE]"
"Government College of Technology, Coimbatore - [GCT]"
"Government College Tripunithura, Ernakulam"
"Government College, Attingal"
"Government College, Bahadurgarh"
"Government College, Bhiwani"
"Government College, Chittur"
"Government College, Gurgaon"
"Government College, Hisar"
"Government College, Jhajjar"
"Government College, Kangra"
"Government College, Kasaragod"
"Government College, Kottayam"
"Government College, Malappuram"
"Government College, Nedumangad"
"Government College, Una"
"Government Commerce College, Gandhi Nagar - [GCC]"
"Government DB Girl's Post Graduate College, Raipur"
"Government Degree College (Men), Srikakulam - [GDCSKLM]"
"Government Degree College for Boys, Anantnag"
"Government Degree College for Boys, Udhampur"
"Government Degree College for Women, Anantnag"
"Government Degree College For Women, Baramulla"
"Government Degree College Pulwama, Pulwama - [GDCP]"
"Government Degree College, Almora - [GDC]"
"Government Degree College, Baramulla"
"Government Degree College, Chamoli - [GDC]"
"Government Degree College, Chhatarpur"
"Government Degree College, Dehradun"
"Government Degree College, Doda"
"Government Degree College, Garhwal"
"Government Degree College, Jammu"
"Government Degree College, Kathua"
"Government Degree College, Katni"
"Government Degree College, Koratla"
"Government Degree College, Mandla"
"Government Degree College, North Tripura"
"Government Degree college, Shimla"
"Government Degree College, Sopore - [GDC]"
"Government Degree College, Srinagar"
"Government Degree College, Udham Singh Nagar"
"Government Dental College & Hospital, Ahmedabad - [GDCH]"
"GOVERNMENT DENTAL COLLEGE & HOSPITAL, AURANGABAD"
"GOVERNMENT DENTAL COLLEGE & HOSPITAL, MUMBAI"
"Government Dental College And Hospital, Jaipur - [GDCH]"
"Government Dental College and Research Institute, Bangalore"
"Government Dental College, Kottayam"
"Government Dental College, Raipur - [GDC]"
"Government Dental College, Srinagar"
"Government Dental College, Thiruvananthapuram"
"Government Dharmapuri Medical College, Dharmapuri"
"Government Digvijay Autonomous College, Rajnandgaon"
"Government Doon Medical College, Dehradun - [GDMC]"
"Government Dungar College, Bikaner"
"Government Engineering College -[GEC], Gandhi Nagar"
"Government Engineering College Wayanad, Mananthavady"
"Government Engineering College, Ajmer"
"Government Engineering College, Banaskantha - [GEC]"
"Government Engineering College, Bastar"
"Government Engineering College, Bellary"
"Government Engineering College, Bharatpur"
"Government Engineering College, Bharuch - [GEC]"
"Government Engineering College, Bhavnagar - [GEC]"
"Government Engineering College, Bhuj"
"Government Engineering College, Bikaner - [ECB]"
"Government Engineering College, Chamarajnagar - [GEC]"
"Government Engineering College, Dahod - [GECD]"
"Government Engineering College, Dumka"
"Government Engineering College, Godhra - [GEC]"
"Government Engineering College, Hassan - [GECH]"
"Government Engineering College, Haveri - [GEC]"
"Government Engineering College, Idukki - [GECI]"
"Government Engineering College, Jhalawar"
"Government Engineering College, Karwar - [GECK]"
"Government Engineering college, Kodagu - [GECK]"
"Government Engineering College, Kozhikode - [GECK]"
"Government Engineering College, Mandya"
"Government Engineering College, Modasa - [GEC]"
"Government Engineering College, Palakkad - [GECSKP] Sreekrishnapuram"
"Government Engineering College, Palanpur"
"Government Engineering College, Patan"
"Government Engineering College, Raichur - [GEC]"
"Government Engineering College, Raipur - [GEC]"
"Government Engineering College, Rajkot - [GEC]"
"Government Engineering College, Ramanagar - [GECR]"
"Government Engineering College, Ramgarh"
"Government Engineering College, Thiruvananthapuram - [GEC] Barton Hill"
"Government Engineering College, Thrissur - [GECT]"
"Government Engineering College, Valsad"
"Government Film and Television Institute, Bangalore"
"Government First Grade College Ajjampura, Chikmagalur"
"Government First Grade College Bettampady, Dakshin Kannada"
"Government First Grade College Bhadravati, Shimoga"
"Government First Grade College Byndoor, Udupi"
"Government First Grade College for Women, Hassan"
"Government First Grade College for Women, Holenarasipur"
"Government First Grade College for Women, Maddur"
"Government First Grade College Halebeedu, Hassan"
"Government First Grade College Heggadadevanakote, Mysore"
"Government First Grade College Malur, Kolar"
"Government First Grade College Shankaranarayana, Udupi"
"Government First grade College Vijayanagar, Bangalore"
"Government First Grade College, Alur"
"Government First Grade College, Arkalgud"
"Government First Grade College, Arsikere"
"Government First Grade College, Bannur, Mysore"
"Government First Grade College, Belthangady"
"Government First Grade College, Bharathinagar, Mandya - [GFGC]"
"Government First Grade College, Bilikere, Hunsur - [GFGC]"
"Government First Grade College, Chamarajnagar"
"Government First Grade College, Channrayapatna"
"Government First Grade College, Chikmagalur"
"Government First Grade College, Gundlupet"
"Government First Grade College, Holenarasipur - [GFGC]"
"Government First Grade College, Koppa - [GFGC]"
"Government First Grade College, Krishnarajpet"
"Government First Grade College, Mandya"
"Government First Grade College, Melukote"
"Government First Grade College, Mysore"
"Government First Grade College, Nagamangala"
"Government First Grade College, Pandavapura"
"Government First Grade College, Sakleshpura"
"Government Girl's Degree College, Nainital"
"Government Girls College, Katni"
"Government Girls College, Sehore"
"Government Girls P.G. College of Excellence, Sagar"
"Government Girls P.G.College, Rewa"
"Government Hamidia Arts And Commerce College, Bhopal"
"Government Holkar Science College, Indore"
"Government Home Science College, Chandigarh"
"Government Homoeopathic Medical College, Calicut"
"Government Institute of Education for Women, Hooghly"
"Government Institute of Fine Arts, Dhar"
"Government Institute of Forensic Science, Aurangabad - [GIFS]"
"Government J.Thankima College, Aizawl"
"Government Jamuna Prasad Verma Post Graduate Arts and Commerce College, Bilaspur"
"Government Kamla Raja Girls Post Graduate (Autonomous) College, Gwalior"
"Government Kilpauk Medical College, Chennai - [GKMC]"
"Government Lal Bahadur Shastri College, Vidisha"
"Government Law College, Chengalpattu"
"Government Law College, Coimbatore"
"Government Law College, Kochi"
"Government Law College, Kozhikode"
"Government Law College, Madurai"
"GOVERNMENT LAW COLLEGE, MUMBAI - [GLC]"
"Government Law College, Ramanagar"
"Government Law College, Sriganganagar"
"Government Law College, Thiruchirapalli"
"Government Law College, Thiruvananthapuram"
"Government Law College, Thrissur - [GLC]"
"Government Law College, Tirunelveli"
"Government Law College, Vellore"
"Government Lohia College, Churu"
"Government M L B Girls PG College, Bhopal - [MLB]"
"Government Mahakoshal Arts & Commerce, Jabalpur"
"Government Mahaprabhu Vallabhacharya Post Graduate College, Mahasamund"
"Government Maharaja College(Autonomous), Chhatarpur"
"Government Maharani Laxmi Bai Girls PG College, Indore"
"Government Maharishi Valmiki College, Kanker"
"Government MAM College, Jammu"
"GOVERNMENT MEDICAL COLLEGE / RAJINDRA HOSPITAL-[GMCP], PATIALA"
"Government Medical College & ESIC Hospital, Coimbatore - [GMCESIC]"
"Government Medical College & Hospital, Akola"
"Government Medical College & Super Facility Hospital Chakrapanpur, Azamgarh"
"Government Medical College and Hospital, Aurangabad"
"Government Medical College and Hospital, Balangir"
"Government Medical college and Hospital, Balasore"
"Government Medical College and Hospital, Chandigarh - [GMCH]"
"Government Medical College Omandurar, Chennai - [GMC]"
"Government Medical College Paripally, Kollam - [GMC]"
"Government Medical College Rajnandgaon, Rajnandgaon - [GMCRJN]"
"Government Medical College, Ambikapur - [GMC]"
"GOVERNMENT MEDICAL COLLEGE, AMRITSAR - [GMC]"
"Government Medical College, Banda - [GMC]"
"Government Medical College, Bettiah - [GMC]"
"Government Medical College, Bharatpur - [GMC]"
"Government Medical College, Bhavnagar"
"Government Medical College, Chandrapur - [GMC]"
"Government Medical College, Dungarpur - [GMC]"
"Government Medical College, Ernakulam"
"Government Medical College, Gondiya - [GMC]"
"Government Medical College, Haldwani"
"Government Medical College, Jalaun - [GMC]"
"Government Medical College, Jammu - [GMC]"
"Government Medical College, Kannauj - [GMC]"
"Government Medical College, Kota"
"Government Medical College, Kottayam"
"GOVERNMENT MEDICAL COLLEGE, KOZHIKODE"
"Government Medical College, Latur"
"Government Medical College, Malappuram - [GMC] Manjeri"
"Government Medical College, Miraj - [GMC]"
"GOVERNMENT MEDICAL COLLEGE, NAGPUR - [GMC]"
"Government Medical College, Srinagar"
"GOVERNMENT MEDICAL COLLEGE, SURAT"
"GOVERNMENT MEDICAL COLLEGE, THIRUVANANTHAPURAM"
"Government MH College of Home Science and Science for Women (Autonomous), Jabalpur"
"Government Mizoram Law college, Aizawl"
"Government Model Science College, Gwalior"
"Government Mohindra College, Patiala"
"Government Motilal Vigyan Mahavidyalaya, Bhopal"
"Government Nagarjuna Post Graduate College of Science, Raipur"
"Government National college, Sirsa"
"Government of Engineering College, Kolkata"
"Government Physiotherapy College, Jamnagar - [GPTC]"
"Government Polytechnic College, Moga"
"Government Polytechnic Institute, Warangal"
"Government Polytechnic, Karad - [GPK]"
"Government Post Graduate College, Bilaspur"
"Government Post Graduate College, Chamba"
"Government Post Graduate College, Champawat"
"Government Post Graduate College, Noida - [GPDC]"
"Government Post Graduate College, Pithoragarh"
"Government Post Graduate College, Una"
"Government Postgraduate College, Jind"
"Government Rajindra College, Bathinda"
"Government Ram Bhajan Rai NES College, Jashpur"
"Government Ramnarayan Chellaram College of Commerce and Management, Bangalore - [GRCCM]"
"Government Ranbir College, Sangrur"
"Government Saiha College, Saiha"
"Government Science and Commerce College, Bhopal - [GSC]"
"Government Science College, Bangalore - [GSC]"
"Government Science College, Hassan"
"Government Serchhip College, Serchhip"
"Government Shahid Kaushal Yadav College, Balod"
"Government Sivagangai Medical College and Hospital, Sivaganga"
"Government Sri Krishnarajendra Silver Jubilee Technological Institute, Bangalore"
"Government State Level Law PG College, Bhopal"
"Government Theni Medical College, Theni"
"Government Thiruvarur Medical College, Thiruvarur - [TMC]"
"Government Thoothukudi Medical College, Thoothukudi"
"Government Tiruvannamalai Medical College & Hospital, Tiruvannamalai - [GTVMMC]"
"Government Tool Room & Training Centre, Bangalore - [GTTC]"
"Government Training College, Hooghly - [CTE]"
"Government Tulsi Degree College, Anuppur"
"Government Unani Medical College, Chennai"
"Government V.Y.T. PG Autonomous College, Durg"
"Government Victoria College, Palakkad"
"Government Villupuram Medical College and Hospital, Villupuram"
"Governmernt Vellore Medical College, Vellore - [GVMC]"
"Govind Ballabh Pant Engineering College, Garhwal - [GBPEC]"
"Govind Ballabh Pant Social Science Institute, Allahabad"
"GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY, PANTNAGAR"
"Govind National College, Ludhiana - [GNC]"
"Govind Ramnath Kare College of Law, South Goa"
"Govinda Dasa College, Surathkal - [GDC]"
"Govinda Pai Memorial Government College, Kasaragod - [GPMGC]"
"Govindam Business School, New Delhi"
"Govindram Seksaria Institute of Management & Research, Indore - [GSIMR]"
"Govindram Seksaria Science College, Belgaum - [GSSC]"
"Govindrao Nikam College of Pharmacy Sawarde, Ratnagiri"
"Govindrao Wanjari College of Engineering and Technology, Nagpur - [GWCET]"
"Govindrao Wanjari College of Law, Nagpur - [GWCL]"
"Govt Arts & Commerce College, Sabarkantha"
"Govt Arts and Sports College, Jalandhar"
"Govt College Dera Bassi, Mohali"
"Govt College for Women, Sivaganga"
"Govt College Of Education, Chhatarpur"
"Govt College of Teacher Education, Kangra - [GCTE]"
"Govt College, Hoshiarpur"
"Govt Degree College Women, Srikakulam"
"Govt Degree College, Badaun"
"Govt Degree College, Sindhanur"
"Govt Degree College, Tikamgarh"
"Govt Engineering College, Bilaspur"
"Govt Girls PG College, Chhatarpur"
"Govt Girls' Degree College, Barwani"
"Govt Institute of Hotel Management & Catering Technology & Applied Nutrition, Dehradun - [GIHM]"
"Govt Kalidas Girls College, Ujjain"
"Govt Mahila Engineering College, Ajmer"
"Govt Mohan Kumaramangalam Medical College, Salem - [GMKMC]"
"Govt Post Graduate College, Pilibhit"
"Govt Ranbir College, Sangrur"
"Govt Ripudaman College, Patiala"
"Govt Shikshan Mahavidyalaya, Nagaon"
"Govt Zirtiri Residential Science College, Aizawl"
"Govt. Arts & Commerce College, Sagar"
"Govt. College Mananthavady, Wayanad"
"Govt. College of Nursing, Alappuzha"
"Govt. College of Nursing, Kottayam"
"Govt. College of Nursing, Thrissur"
"Govt. College of Teacher Education, Thiruvananthapuram - [GCTE]"
"Govt. Dental College & Hospital, Jamnagar - [GDCH]"
"Govt. Dental College & Hospital, Nagpur - [GDCH]"
"Govt. Dental College & Hospital, Patiala"
"Govt. Dental College, Kozhikode"
"Govt. Education College, Sabarkantha"
"Govt. First Grade College, Kolar - KGF"
"Govt. Gandhi Memorial Science College, Jammu"
"Govt. Geetanjali Girls' P.G. (Autonomous) College, Bhopal"
"Govt. Mata Shabari Naveen Girlsâ€™ College, Bilaspur"
"Govt. Model Engineering College, Kochi - [MEC] Thrikkakara"
"Govt. Naveen College, Jaijaipur"
"Govt. P. G. College Bina, Sagar"
"Govt. Polytechnic College, Bathinda - [GPC]"
"Govt. Raza Post Graduate College, Rampur"
"Govt. T.C.L. College, Janjgir"
"Govt. T.Romana College, Aizawl - [GTRC]"
"GR Damodaran Academy of Management, Coimbatore - [GRDAM]"
"Grace Bible College, Amravati"
"Grace Bible College, Churachandpur"
"Grace College of Education, Erode"
"Grace College of Education, Kanyakumari"
"Grace College of Health and Management, Kanyakumari"
"Grace College of Nursing, Kanyakumari"
"Grace College of Pharmacy, Palakkad"
"Grace Teacher Training Institute, Kanyakumari"
"Graduate School of Business And Administration, Greater Noida - [GSBA]"
"Graduate School of Business, Indore - [GSB]"
"Graffiti Institute of Fashion Technology, Indore"
"Grameen Ayurvedic Medical College, Bagalkot - [GAMC]"
"Gramin College of Engineering, Nanded - [GCE]"
"Gramonnati Mandal's Arts, Commerce & Science College - [ACSC] Narayangaon"
"Grandhi Varalakshmi Venkata Rao Institute of Technology, Bhimavaram - [GVIT]"
"GRANT MEDICAL COLLEGE, MUMBAI - [GMC]"
"Graphic Era Hill University Bhimtal Campus, Bhimtal - [GEHU]"
"Graphic Era Hill University Bhimtal Campus, School of Engineering and Technology, Dehradun"
"Graphic Era Hill University Bhimtal Campus, School of Management, Nainital"
"Graphic Era Hill University Dehradun Campus, Dehradun - [GEHU]"
"Graphic Era Hill University Dehradun Campus, School of Engineering and Technology, Dehradun"
"Graphic Era Hill University Dehradun Campus, School of Law"
"Graphic Era Hill University Dehradun Campus, School of Management, Dehradun"
"GRAPHIC ERA UNIVERSITY, DEHRADUN - [GEU]"
"Graphic Era University, School of Engineering and Technology, Dehradun - [GEU]"
"Graphic Era University, School of Management, Dehradun - [GEUSM]"
"GRD Girls Degree College, Dehradun"
"GRD Institute of Management and Technology, Dehradun - [GRD IMT]"
"Great Eastern Medical School and Hospital, Srikakulam"
"Great India Teacher Training College, Jhalawar"
"Great Lakes College, Gurgaon - [GLC]"
"Great Lakes Institute of Management, Gurgaon"
"Great Mission Teachers Training Institute, New Delhi"
"Greater Kolkata College of Engineering & Management, Baruipur - [GKCEM]"
"Greater Noida College of Technology, Greater Noida - [GNCT]"
"Greater Noida Institute Of Business Management, Greater Noida - [GNIBM]"
"Greater Noida Institute Of Technology MBA Institute, Greater Noida"
"Greater Noida Institute of Technology, Greater Noida - [GNIOT]"
"Greek Wings Institute of Hotel Management, Hyderabad"
"Green Fort Engineering College, Hyderabad - [GFEC]"
"Green Heaven Institute of Management and Research, Nagpur - [GHIMR]"
"Green Hills Engineering College, Solan"
"Green Valley College of Education Research and Trainings, Anantnag"
"Green Valley College of Education-[GVC], Bhopal"
"Green Valley College of Education, Jind"
"Green Wood College of Education, Karnal"
"Greenway Institute of Management Studies, Dehradun - [GIMS]"
"GRG School of Management Studies, Coimbatore - [GRGSMS]"
"Grizzly College of Education, Kodarma"
"Grow Institute of BCA, Ahmedabad"
"Grow Institute of Education, Ahmedabad"
"Grow More Faculty of Engineering, Ahmedabad"
"Grow More Faculty of Management, Himmatnagar - [GMFM]"
"Grow More School of Architecture, Sabarkantha"
"Growmore Group of Institutions, Himmatnagar"
"GRT Institute of Engineering and Technology, Thiruvallur"
"GRY Institute of Pharmacy, Khargone"
"GS College of Commerce and Economics, Jabalpur"
"GS College of Commerce and Economics, Nagpur"
"GS College of Commerce, Wardha"
"GS College of Education, Firozabad"
"GS Jangid Memorial Women Teacher Training College, Jodhpur"
"GS Mandal's Marathwada Institute of Technology, Aurangabad - [MIT]"
"GSFC University, Vadodara"
"GSL Medical College and General Hospital, Rajahmundhry"
"GSN College of Education, Mahabub Nagar"
"GSSS Institute of Engineering and Technology for Women, Mysore - [GSSSIETW]"
"GSVM Medical College, Kanpur"
"Guardian Angel Institute of Hotel Management and Catering Technology, South Goa - [GAIHM]"
"Gudlavalleru Engineering College, Krishna - [GEC]"
"Guiders Education, Cochin"
"Guitar Academy and Boutique, Mumbai - [GAB]"
"Gujarat Adani Institute of Medical Sciences, Kachchh - [GAIMS]"
"Gujarat Arts and Commerce College, Ahmedabad"
"Gujarat Arts and Science College, Ahmedabad - [GASC]"
"Gujarat Ayurved University, Jamnagar - [GAU]"
"Gujarat Cancer and Research Institute, Ahmedabad - [GCRI]"
"Gujarat Energy Research and Management Institute, Gandhi Nagar - [GERMI]"
"Gujarat Flying Club, Vadodara - [GFC]"
"Gujarat Forensic Sciences University, Gandhi Nagar - [GFSU]"
"Gujarat Institute of Hotel Management, Vadodara"
"Gujarat Institute of Management, Ahmedabad - [GIM]"
"Gujarat Maritime University, Gandhi Nagar - [GMU]"
"Gujarat Medical Education and Research Society Medical College, Vadodara - [GMERS]"
"GUJARAT NATIONAL LAW UNIVERSITY, GANDHI NAGAR - [GNLU]"
"Gujarat Power Engineering and Research Institute, Mehsana - [GPERI]"
"Gujarat Technological University, Ahmedabad - [GTU]"
"Gujarat University, Ahmedabad - [GU]"
"Gujarat Vidyapith, Ahmedabad - [GVP]"
"Gujranwala Guru Nanak Institute of Management and Technology, Ludhiana - [GGNIMT]"
"Gujranwala Guru Nanak Khalsa College, Ludhiana - [GGNKC]"
"Gulab Fulandar Vidhi Mahavidyalaya, Hardoi"
"Gulabrao Patil BEd College, Sangli"
"Gulbarga Institute of Medical Sciences, Gulbarga - [GIMS]"
"Gulbarga University, Gulbarga - [GU]"
"Gulzar Group of Institutes, Ludhiana - [GGI]"
"Guntur Engineering College, Guntur - [GEC]"
"Guntur Medical College, Guntur"
"Gupta College of Technological Sciences, Asansol - [GCTS]"
"Gurajada College of Education, Srikakulam"
"Gurgaon College of Engineering, Gurgaon - [GCE]"
"Gurgaon Institute of Technology & Management, Gurgaon - [GITM]"
"Guru Angad Dev Veterinary and Animal Sciences University, Ludhiana - [GADVASU]"
"Guru Ghasidas Vishwavidyalaya, Bilaspur - [GGU]"
"Guru Ghasidas Vishwavidyalaya, Faculty of Engineering & Technology, Bilaspur"
"Guru Gobind Singh College for Women, Chandigarh"
"Guru Gobind Singh College of Dental Science and Research Centre, Indore"
"Guru Gobind Singh College of Engineering And Research Centre, Nashik"
"Guru Gobind Singh Educational Society's Technical Campus, Bokaro"
"GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY, NEW DELHI - [GGSIPU]"
"Guru Gobind Singh Medical College & Hospital, Faridkot - [GGSMCH]"
"Guru Gram Business School, Gurgaon - [GGBS]"
"Guru Gram Institute of Aeronautical Engineering and Technology, Nagpur - [GGIAT]"
"Guru Jambheshwar University of Science and Technology, Hisar - [GJUS&T]"
"Guru Kashi University, Bathinda"
"Guru Nanak Ayurvedic Medical College and Research Institute, Ludhiana"
"Guru Nanak Ayurvedic Medical College, Muktsar"
"Guru Nanak College for Girls, Muktsar"
"Guru Nanak College for Women, Nawanshahr"
"Guru Nanak College of Arts Science and Commerce, Mumbai - [GNCASC]"
"Guru Nanak College of Education And Research, Mumbai - [GNCER]"
"Guru Nanak College of Education for Girls, Sangrur"
"Guru Nanak College of Education for Women, Kapurthala"
"Guru Nanak College of Education, Hoshiarpur"
"Guru Nanak College of Education, Jammu"
"Guru Nanak College of Education, Ludhiana"
"Guru Nanak College of Education, New Delhi - [GNCE]"
"Guru Nanak College of Engineering & Management, Dehradun - [GNCEM]"
"Guru Nanak College, Budhlada, Mansa - [GNC]"
"Guru Nanak College, Chennai"
"Guru Nanak College, Dhanbad"
"Guru Nanak College, Kang - [GNC]"
"Guru Nanak College, Moga"
"Guru Nanak Dev College of Education, Mohali - [GND]"
"Guru Nanak Dev Dental College & Research Institute, Patiala"
"Guru Nanak Dev Engineering College, Bidar - [GNDEC ]"
"Guru Nanak Dev Engineering College, Ludhiana - [GNDEC]"
"Guru Nanak Dev University College, Jalandhar - [GNDUC]"
"Guru Nanak Dev University Regional Campus, Gurdaspur"
"Guru Nanak Dev University, Amritsar - [GNDU]"
"Guru Nanak Girls College, Ludhiana"
"Guru Nanak Girls College, Yamuna Nagar"
"Guru Nanak Girls Post Graduate College, Udham Singh Nagar"
"Guru Nanak Institute of Engineering & Technology, Nagpur - [GNIET]"
"Guru Nanak Institute Of Engineering and Management, Hoshiarpur"
"GURU NANAK INSTITUTE OF HOTEL MANAGEMENT, KOLKATA - [GNIHM]"
"Guru Nanak Institute of Management and Technology, Ludhiana - [GNIMT]"
"Guru nanak Institute of Management Studies, Mumbai - [GNIMS]"
"Guru Nanak Institute of Management, New Delhi - [GNIM]"
"Guru Nanak Institute of Pharmaceutical Science and Technology, Kolkata - [GNIPST]"
"Guru Nanak Institute of Pharmacy, Hoshiarpur - [GNIP]"
"Guru Nanak Institute of Technology, Ambala - [GNI]"
"Guru Nanak Institute of Technology, Kolkata - [GNIT]"
"Guru Nanak Institute of Technology, Nagpur - [GNIT]"
"Guru Nanak Institute Technology, Khanapur - [GNIT]"
"Guru Nanak Institutions Technical Campus, Rangareddi - [GNITC] Ibrahimpatnam"
"Guru Nanak Khalsa College for Women, Ludhiana"
"Guru Nanak Khalsa College of Arts, Science & Commerce, Mumbai"
"Guru Nanak Khalsa College, Kapurthala"
"Guru Nanak Khalsa College, Karnal"
"Guru Nanak Khalsa College, Yamuna Nagar"
"Guru Nanak Khalsa Girls College, Jalandhar"
"Guru Nanak National College, Jalandhar"
"Guru Nanak National College, Ludhiana"
"Guru Nanak Prem Karamsar College, Kapurthala"
"Guru Raghavendra Vidyadeep Business Management Academy, Bangalore - [GRV]"
"Guru Ram Das College of Education, New Delhi - [GRDCE]"
"Guru Ram Dass Institute of Engineering & Technology, Bathinda - [GRDIET]"
"Guru Ramdas Khalsa Institute of Science & Technology, Jabalpur - [GRKIST]"
"Guru Shree Shanti Vijai Jain College for Women, Chennai"
"Guru Teg Bahadur College of Education, Sangrur"
"Guru Teg Bahadur Khalsa Institute of Engineering and Technology, Muktsar - [GTBKIET]"
"Guru Tegh Bahadur Institute of Technology, New Delhi - [GTBIT]"
"Gurucharan College, Silchar"
"Gurudev Arts and Science College, Kannur - [GASC] Payyanur"
"Gurudev Institute of Management Studies, Kollam - [GIMS]"
"Gurudeva Institute of Science and Technology, Kottayam - [GISAT]"
"Gurudeva Media and Animation College, New Delhi"
"Gurudham College of Education, Hisar"
"Gurugram Global College of Pharmacy, Gurgaon"
"Gurugram University, Gurgaon"
"Gurukul Bharti College of Education, Bilaspur"
"Gurukul College of Engineering for Women, Bhubaneswar - [GCEW]"
"Gurukul College of Management, Gulbarga"
"Gurukul Institute of Engineering and Technology, Kota"
"Gurukul Institute of Management and Technology, New Delhi - [GIMT]"
"Gurukul Institute of Management, Gwalior"
"Gurukul Lutheran Theological College, Chennai"
"Gurukul Mahavidyalaya, Haridwar"
"Gurukul Management Studies, Kolkata - [GMS]"
"Gurukul Vidyapeeth Institute of Engineering and Technology, Patiala"
"Gurukul Vidyapeeth Mohali Campus, Mohali"
"Gurukul Vidyapeeth South Campus, Patiala"
"Gurukul Vidyapeeth, Chandigarh"
"Gurukula Institute of Technology, Bhubaneswar - [GIT]"
"Gurukula Kangri Vishwavidyalaya Faculty of Engineering & Technology, Haridwar"
"Gurukula Kangri Vishwavidyalaya, Haridwar - [GKV]"
"Gurunanak Institute of Dental Science and Research, Kolkata"
"Guruvayurappan Institute of Management, Coimbatore - [GIM]"
"Guwahati College of Architecture, Guwahati"
"Guwahati College, Guwahati"
"GVM College of Education, Sonepat"
"GVM College of Pharmacy, Sonepat"
"GVM's Dr. Dada Vaidya College of Education, Ponda"
"Gwalior Engineering College, Gwalior - [GEC]"
"Gwalior Institute of Information Technology, Gwalior - [GIIT]"
"Gwalior Institute of Technology and Science, Gwalior - [GITS]"
"Gyan Bharti College of Education, Karnal"
"Gyan Bharti Institute of Management Studies, Meerut - [GBIMS]"
"Gyan Bharti Institute of Technology, Meerut - [GBIT]"
"Gyan Chand Shrivastava PG College, Damoh"
"Gyan Ganga College of Technology, Jabalpur - [GGCT]"
"Gyan Ganga Institute of Technology and Management, Bhopal - [GGITM]"
"Gyan Ganga Institute of Technology and Sciences, Jabalpur - [GGITS]"
"Gyan Jyoti College, Siliguri"
"Gyan Mahavidyalaya, Aligarh"
"Gyan Sagar College of Engineering, Sagar - [GSCE]"
"Gyan Vidhi PG Mahavidalya, Bikaner"
"Gyan Vihar School of Engineering and Technology [GVSET], Jaipur"
"Gyandeep College of Education, Janjgir"
"Gyanmanjari Institute of Technology, Bhavnagar - [GMIT]"
"Gyanodaya Group of Institutions, Neemuch"
"Gyanveer Institute of Management and Science, Sagar"
"H. & H. B. Kotak Institute of Science, Rajkot"
"H. A. College of Commerce, Ahmedabad - [HACC]"
"H.A.L. College of Science & Commerce, Nashik"
"H.B. Institute of Communication and Management, Ahmedabad - [HBICM]"
"H.D. Jain College, Arrah"
"H.H The Rajahs College (Autonomous), Pudukkottai"
"H.K. College of Pharmacy, Mumbai - [HKCP]"
"H.M College of Science and Technology Manjeri, Malappuram"
"H.M Training College, Muvattupuzha"
"H.R Institute of Science and Technology, Ghaziabad - [HRIST]"
"H.R. Group of Institutions, Ghaziabad - [HRIT]"
"H.R. Institute of Hotel Management, Ghaziabad - [HRIHM]"
"H.R. Patel Institute of Pharmaceutical Education & Research, Shirpur - [HRPIPER]"
"H.V.P.Mandal's College of Engineering & Technology, Amravati"
"Haji Anfr Ali College, Nagaon"
"Haji Sheik Ismail Engineering College, Nagapattinam"
"Hakeem Mehtabuddin Hashmi College of Law, Jyotiba Phule Nagar"
"Haldia Government College, Medinipur"
"Haldia Institute of Management, Midnapore - [HIM]"
"Haldia Institute of Maritime Studies and Research, Haldia"
"Haldia Institute of Technology, Haldia - [HIT]"
"Haldia Law College, Medinipur - [HLC]"
"Hallmark Business School, Thiruchirapalli - [HBS]"
"Hamdard Institute of Medical Sciences and Research, New Delhi - [HIMSR]"
"Hamidia Girls Degree College, Allahabad"
"Hamstech Institute of Creative Education, Hyderabad"
"Handa College of Education, Jammu"
"Handia Post Graduate College, Allahabad"
"Handique Girls College, Guwahati"
"Handwriting Institute India, Bangalore"
"Haneefa Kunju Memorial College of Education, Kollam"
"Haniman Homeopathic College, Bhopal"
"HANS RAJ COLLEGE, NEW DELHI - [HRC]"
"Hans Raj Mahila Maha Vidyalaya, Jalandhar - [HRMMV]"
"Hans Raj Memorial College of Education, Faridkot"
"Hansaba College of Engineering & Technology, Patan - [HCET]"
"Hansraj Jivandas College of Education, Mumbai"
"Happy Child College of Nursing, Sonepat"
"Happy Valley Business School, Coimbatore - [HVBS]"
"Haqiqullah Chaudhary Mahavidyalaya, Gonda - [HCC]"
"Haranahalli Ramaswamy Institute of Higher Education, Hassan"
"Harcourt Butler Technical University, School of Chemical Technology, Kanpur"
"Harcourt Butler Technical University, School of Engineering, Kanpur"
"HARCOURT BUTLER TECHNOLOGICAL UNIVERSITY, KANPUR - [HBTU]"
"Hardayal Technical Campus, Mathura - [HTC]"
"Harding Theological College, West Garo Hills"
"Hari Group of Institutions, Nakur - [HGI]"
"Hari Narain Singh Institute of Teacher Education, Rohtas - [HNSITE]"
"Hari Om Shiv Om College of Education, Yamuna Nagar"
"Hari Shanker Prasad Law College, Ballia"
"Haribhai V. Desai College of Commerce, Arts and Science, Pune"
